Experiment: Apr29_NP_tst_expt vial 13, Fri Apr 29 15:50:36 2022
0.0017,52397
0.0067,52392
0.0124,52410
0.018,52397
0.0233,52394
0.0289,52402
0.0346,52421
0.0402,52421
0.0456,52440
2.857,51320
2.8626,51324
2.8679,51313
2.8737,51303
2.879,51296
2.8847,51297
2.8903,51291
2.8957,51291
2.9013,51290
2.9069,51296
2.9126,51295
2.9179,51293
2.9236,51275
2.9293,51269
2.9346,51247
2.9403,51261
2.9459,51254
2.9513,51246
2.9569,51223
2.9625,51224
2.9679,51242
2.9735,51234
2.9792,51214
2.9848,51218
2.9901,51233
2.9958,51228
3.0014,51227
3.0068,51216
3.0125,51205
3.0182,51219
3.0235,51224
3.0292,51196
3.0348,51204
3.0402,51206
3.0458,51177
3.0513,51194
3.057,51198
3.0626,51164
3.0679,51149
3.0736,51165
3.0791,51146
3.0847,51156
3.0904,51162
3.0957,51157
3.1013,51147
3.1069,51120
3.1126,51126
3.1179,51120
3.1235,51118
3.1291,51149
3.1348,51098
3.1404,51092
3.1457,51091
3.1514,51103
3.157,51058
3.1626,51088
3.1679,51063
3.1735,51051
3.1792,51070
3.1848,51068
3.1902,51038
3.1958,51020
3.2014,51013
3.2068,51044
3.2124,51035
3.218,51030
3.2237,51012
3.229,51016
3.2346,50994
3.2403,51028
3.246,51008
3.2513,50995
3.2569,51006
3.2626,51015
3.2679,50967
3.2735,50965
3.2792,50971
3.2848,50975
3.2901,50955
3.2958,50951
3.3014,50942
3.307,50963
3.3124,50964
3.318,50940
3.3236,50929
3.3292,50947
3.3349,50940
3.3402,50924
3.3458,50910
3.3515,50909
3.3571,50878
3.3624,50875
3.3681,50884
3.3737,50871
3.3793,50882
3.3846,50852
3.3903,50859
3.3959,50873
3.4013,50853
3.4069,50815
3.4125,50843
3.4182,50831
3.4235,50819
3.4291,50818
3.4348,50810
3.4404,50804
3.4458,50811
3.4514,50767
3.457,50814
3.4624,50822
3.468,50798
3.4736,50790
3.4792,50767
3.4846,50776
3.4902,50782
3.4958,50784
3.5014,50778
3.5068,50790
3.5124,50764
3.518,50770
3.5237,50778
3.529,50739
3.5346,50735
3.5402,50776
3.5459,50735
3.5515,50721
3.5568,50732
3.5624,50723
3.5681,50722
3.5737,50729
3.579,50701
3.5846,50694
3.5902,50691
3.5959,50684
3.6015,50674
3.6068,50687
3.6125,50665
3.618,50696
3.6237,50668
3.6293,50665
3.6346,50642
3.6403,50672
3.6458,50652
3.6515,50648
3.6571,50663
3.6624,50649
3.668,50597
3.6736,50627
3.6793,50619
3.6846,50651
3.6903,50649
3.6959,50641
3.7012,50613
3.7069,50637
3.7125,50615
3.7181,50614
3.7234,50586
3.7291,50597
3.7347,50613
3.7403,50574
3.746,50610
3.7513,50607
3.7569,50600
3.7625,50585
3.7682,50552
3.7735,50548
3.7791,50553
3.7848,50563
3.7904,50563
3.7957,50573
3.8013,50541
3.807,50529
3.8126,50574
3.8182,50516
3.8235,50543
3.8292,50567
3.8348,50540
3.8404,50522
3.8458,50519
3.8514,50500
3.8571,50496
3.8624,50517
3.868,50484
3.8737,50475
3.879,50497
3.8846,50498
3.8903,50472
3.8959,50476
3.9015,50479
3.9069,50457
3.9125,50470
3.9181,50462
3.9237,50414
3.9291,50451
3.9347,50489
3.9403,50453
3.946,50453
3.9513,50456
3.957,50450
3.9626,50446
3.9679,50413
3.9736,50423
3.9792,50407
3.9848,50400
3.9902,50404
3.9958,50401
4.0014,50403
4.0071,50425
4.0124,50387
4.018,50412
4.0237,50408
4.0293,50381
4.0346,50371
4.0403,50372
4.0459,50351
4.0512,50370
4.0569,50362
4.0625,50376
4.0681,50372
4.0735,50318
4.0791,50371
4.0847,50375
4.0903,50358
4.096,50330
4.1013,50313
4.107,50331
4.1126,50312
4.118,50334
4.1236,50299
4.1292,50328
4.1349,50302
4.1402,50278
4.1458,50277
4.1515,50271
4.1571,50305
4.1625,50275
4.1681,50269
4.1737,50233
4.1791,50245
4.1847,50247
4.1904,50220
4.1957,50218
4.2014,50234
4.207,50227
4.2126,50215
4.218,50222
4.2236,50209
4.2293,50242
4.2346,50207
4.2403,50195
4.2459,50228
4.2515,50199
4.2569,50169
4.2625,50203
4.2679,50233
4.2736,50164
4.2792,50191
4.2848,50195
4.2902,50206
4.2957,50186
4.3014,50190
4.307,50172
4.3127,50172
4.318,50177
4.3236,50191
4.3292,50175
4.3348,50169
4.3402,50137
4.3458,50178
4.3514,50168
4.357,50162
4.3626,50138
4.368,50138
4.3736,50135
4.3792,50137
4.3848,50164
4.3902,50141
4.3958,50115
4.4014,50091
4.407,50078
4.4124,50105
4.418,50116
4.4236,50111
4.4293,50093
4.4346,50104
4.4403,50101
4.4459,50116
4.4515,50079
4.4569,50095
4.4625,50107
4.4681,50063
4.4738,50111
4.4791,50105
4.4847,50060
4.4904,50082
4.4957,50068
4.5014,50098
4.507,50098
4.5126,50031
4.518,50096
4.5236,50093
4.5292,50045
4.5349,50063
4.5402,50061
4.5458,50023
4.5515,50035
4.5568,50063
4.5625,50060
4.5681,50052
4.5737,50035
4.5791,50053
4.5847,50007
4.5903,49999
4.596,50024
4.6013,50023
4.607,49997
4.6126,50016
4.618,49992
4.6236,50010
4.6292,49992
4.6348,49955
4.6402,49989
4.6458,49990
4.6515,49988
4.6571,49989
4.6624,50023
4.6681,50002
4.6737,49997
4.6791,49979
4.6847,49940
4.6904,49952
4.696,49950
4.7013,49940
4.7069,49962
4.7126,49998
4.7182,49955
4.7236,49955
4.7292,49952
4.7349,49970
4.7402,49964
4.7458,49950
4.7515,49940
4.7571,49933
4.7625,49964
4.7681,49901
4.7737,49925
4.7791,49965
4.7847,49934
4.7903,49941
4.7959,49936
4.8013,49903
4.8069,49921
4.8126,49894
4.8182,49932
4.8235,49924
4.8292,49920
4.8348,49938
4.8404,49943
4.8458,49906
4.8514,49869
4.857,49878
4.8624,49897
4.868,49934
4.8737,49898
4.8793,49868
4.8846,49916
4.8903,49887
4.8959,49871
4.9015,49835
4.9069,49862
4.9125,49865
4.9181,49873
4.9238,49860
4.9291,49866
4.9347,49852
4.9404,49826
4.9457,49842
4.9514,49825
4.957,49847
4.9626,49861
4.968,49824
4.9736,49846
4.9792,49801
4.9849,49842
4.9902,49830
4.9959,49803
5.0015,49843
5.0071,49849
5.0125,49802
5.0181,49798
5.0237,49791
5.0291,49815
5.0347,49762
5.0403,49792
5.0459,49784
5.0513,49835
5.0569,49806
5.0626,49801
5.0682,49803
5.0736,49802
5.0792,49783
5.0848,49782
5.0904,49816
5.0958,49750
5.1014,49789
5.107,49788
5.1124,49771
5.118,49801
5.1236,49754
5.1293,49786
5.1346,49804
5.1402,49775
5.1459,49780
5.1515,49771
5.1568,49770
5.1625,49799
5.1681,49738
5.1737,49797
5.1793,49735
5.1847,49767
5.1903,49764
5.1958,49758
5.2014,49749
5.207,49744
5.2126,49740
5.218,49713
5.2236,49758
5.2292,49737
5.2348,49761
5.2402,49733
5.2458,49769
5.2514,49753
