Experiment: July_9_negative_cntrl_expt vial 8, Fri Jul  9 17:30:40 2021
0.0025,29326
0.0082,29237
0.0135,29328
0.0192,29319
0.0248,29312
0.0305,29304
0.0358,29320
0.0413,29312
0.047,29323
0.0526,29316
0.0579,29312
0.0636,29286
0.0691,29304
0.0748,29315
0.0804,29253
0.0858,29307
0.0914,29326
0.0969,29315
0.1026,29259
0.1082,29318
0.1136,29305
0.1192,29264
0.1247,29314
0.1304,29283
0.136,29290
0.1414,29319
0.147,29310
0.1526,29307
0.1582,29270
0.1635,29296
0.1692,29313
0.1748,29305
0.1802,29299
0.1858,29321
0.1914,29321
0.1971,29313
0.2024,29306
0.2081,29293
0.2137,29306
0.2191,29271
0.2247,29289
0.2304,29295
0.2358,29304
0.2414,29301
0.2471,29265
0.2524,29302
0.2581,29266
0.2637,29312
0.2691,29300
0.2747,29275
0.2804,29320
0.286,29298
0.2914,29270
0.297,29309
0.3027,29301
0.308,29283
0.3136,29308
0.3193,29311
0.3246,29307
0.3303,29306
0.3359,29315
0.3415,29305
0.3469,29317
0.3526,29300
0.3582,29315
0.3635,29321
0.3692,29312
0.3748,29318
0.3805,29285
0.3858,29311
0.3915,29302
0.3971,29324
0.4025,29280
0.4081,29278
0.4138,29316
0.4192,29318
0.4248,29314
0.4302,29318
0.4358,29318
0.4415,29327
0.4471,29272
0.4525,29311
0.4581,29331
0.4638,29308
0.4691,29318
0.4748,29299
0.4804,29302
0.4858,29311
0.4914,29312
0.4971,29320
0.5024,29310
0.5081,29309
0.5137,29314
0.5193,29313
0.5247,29312
0.5304,29287
0.536,29266
0.5414,29300
0.547,29298
0.5526,29302
0.558,29295
0.5636,29294
0.5693,29290
0.5749,29294
0.5802,29282
0.5859,29276
0.5915,29290
0.5969,29265
0.6025,29296
0.6082,29286
0.6138,29288
0.6191,29288
0.6248,29276
0.6304,29290
0.6358,29275
0.6414,29268
0.6471,29288
0.6527,29256
0.6581,29295
0.6637,29296
0.6694,29235
0.6748,29155
0.6804,29281
0.6858,29299
0.6914,29257
0.697,29288
0.7027,29292
0.708,29282
0.7137,29296
0.7193,29294
0.7247,29294
0.7303,29292
0.7359,29282
0.7416,29298
0.7469,29298
0.7526,28861
0.7582,29270
0.7636,29302
0.7692,29296
0.7748,29284
0.7802,29290
0.7859,29294
0.7915,29278
0.7971,29284
0.8025,29291
0.8081,29293
0.8138,29284
0.8191,29305
0.8248,29223
0.8304,29295
0.8358,29283
0.8414,29279
0.847,29301
0.8527,29297
0.858,29278
0.8637,29252
0.8693,29303
0.8747,29277
0.8803,29298
0.886,29304
0.8913,29293
0.897,29313
0.9026,29272
0.9082,29307
0.9136,29308
0.9192,29292
0.9249,29301
0.9302,29298
0.9359,29304
0.9415,29312
0.9469,29307
0.9525,29291
0.9582,29305
0.9638,29290
0.9692,29309
0.9748,29317
0.9805,29304
0.9858,29315
0.9915,29306
0.9971,29312
1.0025,29288
1.0081,29290
1.0137,29283
1.0191,29304
1.0247,29319
1.0304,29247
1.036,29320
1.0414,29313
1.047,29296
1.0527,29322
1.058,29304
1.0637,29312
1.0693,29314
1.0747,29316
1.0803,29318
1.086,29326
1.0913,29320
1.097,29265
1.1026,29275
1.108,29307
1.1136,29310
1.1193,29275
1.1249,29310
1.1303,29195
1.1359,29288
1.1415,29300
1.1469,29323
1.1526,29293
1.1582,29313
1.1635,29298
1.1692,29303
1.1748,29258
1.1805,29315
1.1858,29293
1.1914,29327
1.1971,29324
1.2025,29313
1.2081,29320
1.2137,29332
1.2194,29285
1.2247,29328
1.2304,29322
1.236,29325
1.2414,29315
1.247,29324
1.2526,29306
1.2583,29303
1.2636,29278
1.2693,29306
1.2749,29316
1.2803,29318
1.2859,29321
1.2916,29324
1.2969,29322
1.3026,29307
1.3082,29326
1.3136,29288
1.3192,29209
1.3248,29329
1.3305,29327
1.3358,29336
1.3414,29316
1.3471,29297
1.3525,29326
1.3581,29334
1.3637,29324
1.3691,29329
1.3747,29325
1.3804,29313
1.386,29328
1.3913,29330
1.397,29333
1.4026,29330
1.4082,29293
1.4136,29306
1.4192,29301
1.4249,29312
1.4302,29326
1.4359,29297
1.4415,29300
1.4471,29309
1.4525,29311
1.4581,29276
1.4638,29327
1.4691,29309
1.4748,29327
1.4804,29314
1.486,29305
1.4914,29278
1.4971,29281
1.5024,29305
1.5081,29290
1.5137,29292
1.5194,29312
1.5247,29301
1.5304,29292
1.536,29292
1.5414,29287
1.547,29292
1.5526,29314
1.5583,29325
1.5636,29291
1.5692,29202
1.5748,29308
1.5805,29320
1.5858,29301
1.5914,29319
1.597,29293
1.6027,29310
1.608,29315
1.6136,29292
1.6192,29317
1.6248,29305
1.6305,29318
1.6358,29326
1.6415,29314
1.647,29296
1.6526,29312
1.658,29279
1.6636,29295
1.6693,29310
1.6747,29315
1.6803,29314
1.6859,29311
1.6916,29296
1.6969,29304
1.7026,29298
1.7082,29284
1.7136,29261
1.7192,29309
1.7248,29312
1.7304,29317
1.736,29322
1.7414,29301
1.747,29302
1.7525,29320
1.7581,29310
1.7637,29318
1.7691,29305
1.7747,29316
1.7804,29314
1.7858,29284
1.7915,29260
1.7971,29292
1.8025,29274
1.8081,29307
1.8137,29295
1.8194,29310
1.8247,29310
1.8304,29141
1.836,29307
1.8415,29305
1.847,29310
1.8526,29314
1.8583,29271
1.8636,29320
1.8693,29322
1.8747,29317
1.8803,29296
1.8859,29310
1.8916,29303
1.8969,29316
1.9026,29320
1.9082,29307
1.9138,29294
1.9192,29270
1.9248,29329
1.9304,29292
1.9358,29282
1.9414,29297
1.9471,29292
1.9527,29291
1.9581,29319
1.9637,29312
1.9694,29288
1.9747,29299
1.9803,29318
1.9859,29311
1.9915,29299
1.9969,29287
2.0025,29297
2.0082,29285
2.0136,29222
2.0192,29320
2.0249,29300
2.0303,29300
2.0359,29283
2.0416,29316
2.0469,29320
2.0526,29169
2.0582,29308
2.0636,29315
2.0692,29322
2.0749,29284
2.0805,29307
2.0859,29291
2.0915,29323
2.0969,29258
2.1025,29311
2.1082,29317
2.1138,29312
2.1193,29308
2.1249,29292
2.1303,29302
2.1359,29305
2.1415,29314
2.1472,29309
2.1525,29289
2.1581,29324
2.1638,29284
2.1691,29300
2.1748,29268
2.1805,29310
2.1859,29228
2.1915,29320
2.1969,29318
2.2025,29257
2.2081,29318
2.2138,29304
2.2191,29309
2.2248,29311
2.2304,29243
2.236,29312
2.2414,29190
2.247,29312
2.2527,29307
2.2581,29228
2.2637,29291
2.2693,29300
2.2749,29115
2.2803,29306
2.2859,29309
2.2916,29301
2.297,29301
2.3026,29263
2.3082,29260
2.3136,29314
2.3192,29288
2.3249,29305
2.3305,29299
2.3359,29284
2.3415,29288
2.3472,29313
2.3525,29302
2.3581,29271
2.3638,29264
2.3691,29278
2.3748,29241
2.3804,29306
2.3858,29296
2.3914,29293
2.3971,29256
2.4027,29275
2.4081,29301
2.4137,29294
2.4193,29296
2.4247,29303
2.4303,29297
2.436,29305
2.4416,29295
2.447,29268
2.4526,29272
2.4583,29198
2.4636,29302
2.4693,29301
2.4749,29306
2.4803,29295
2.4859,29288
2.4913,29283
2.497,29296
2.5026,29274
2.5082,29284
2.5136,29300
2.5193,29295
2.5249,29272
2.5303,29294
2.5359,29281
2.5416,29264
2.5469,29276
2.5526,29293
2.5582,29286
2.5636,29301
