Experiment: July_9_negative_cntrl_expt vial 2, Fri Jul  9 17:30:40 2021
0.0025,28888
0.0082,28849
0.0135,28816
0.0192,28894
0.0248,28883
0.0305,28903
0.0358,28858
0.0413,28896
0.047,28855
0.0526,28915
0.0579,28894
0.0636,28917
0.0691,28888
0.0748,28853
0.0804,28805
0.0858,28892
0.0914,28915
0.0969,28842
0.1026,28835
0.1082,28899
0.1136,28920
0.1192,28876
0.1247,28817
0.1304,28895
0.136,28921
0.1414,28855
0.147,28888
0.1526,28923
0.1582,28906
0.1635,28942
0.1692,28930
0.1748,28922
0.1802,28881
0.1858,28928
0.1914,28926
0.1971,28926
0.2024,28907
0.2081,28938
0.2137,28907
0.2191,28924
0.2247,28878
0.2304,28930
0.2358,28927
0.2414,28918
0.2471,28880
0.2524,28908
0.2581,28878
0.2637,28885
0.2691,28879
0.2747,28908
0.2804,28927
0.286,28946
0.2914,28944
0.297,28941
0.3027,28916
0.308,28944
0.3136,28923
0.3193,28934
0.3246,28936
0.3303,28940
0.3359,28888
0.3415,28938
0.3469,28933
0.3526,28915
0.3582,28936
0.3635,28912
0.3692,28939
0.3748,28943
0.3805,28916
0.3858,28929
0.3915,28920
0.3971,28923
0.4025,28896
0.4081,28786
0.4138,28885
0.4192,28884
0.4248,28884
0.4302,28933
0.4358,28890
0.4415,28932
0.4471,28918
0.4525,28912
0.4581,28891
0.4638,28898
0.4691,28913
0.4748,28920
0.4804,28932
0.4858,28937
0.4914,28923
0.4971,28925
0.5024,28926
0.5081,28942
0.5137,28938
0.5193,28894
0.5247,28944
0.5304,28881
0.536,28946
0.5414,28906
0.547,28898
0.5526,28962
0.558,28887
0.5636,28953
0.5693,28970
0.5749,28958
0.5802,28962
0.5859,28934
0.5915,28964
0.5969,28958
0.6025,28937
0.6082,28963
0.6138,28959
0.6191,28966
0.6248,28952
0.6304,28913
0.6358,28958
0.6414,28964
0.6471,28967
0.6527,28928
0.6581,28967
0.6637,28962
0.6694,28963
0.6748,28962
0.6804,28913
0.6858,28934
0.6914,28968
0.697,28963
0.7027,28968
0.708,28961
0.7137,28962
0.7193,28965
0.7247,28954
0.7303,28966
0.7359,28969
0.7416,28960
0.7469,28947
0.7526,28975
0.7582,28966
0.7636,28973
0.7692,28985
0.7748,28975
0.7802,28975
0.7859,28975
0.7915,28978
0.7971,28960
0.8025,28983
0.8081,28971
0.8138,28958
0.8191,28977
0.8248,28984
0.8304,28982
0.8358,28985
0.8414,28982
0.847,28972
0.8527,28952
0.858,28975
0.8637,28980
0.8693,28925
0.8747,28973
0.8803,28968
0.886,28980
0.8913,28963
0.897,28985
0.9026,28970
0.9082,28968
0.9136,28981
