Experiment: Feb_26_Turb_expt vial 8, Fri Feb 26 16:54:25 2021
0.0055,19043
0.0111,19033
0.0168,19015
0.0221,19085
0.0277,18967
0.0334,19072
0.0387,19043
0.0444,19074
0.05,19136
0.0556,19090
0.061,19030
0.0666,19140
0.0723,19033
0.0776,18992
0.0833,19032
0.0889,18885
0.0945,18970
0.0999,18978
0.1055,19024
0.1111,19006
0.1168,18999
0.1221,19035
0.1278,18988
0.1334,19037
0.1387,18975
0.1444,19050
0.15,19040
0.1556,18906
0.161,18998
0.1666,19068
0.1723,18931
0.1776,18957
0.1833,18920
0.1889,18997
0.1945,18957
0.1999,19011
0.2055,18980
0.2111,18928
0.2167,18968
0.2221,18975
0.2277,19065
0.2334,19045
0.239,19001
0.2443,19011
0.2499,18971
0.2556,18983
0.2612,18990
0.2665,18981
0.2722,19024
0.2778,18997
0.2834,18930
0.2888,19050
0.2944,18942
0.3,19002
0.3057,19049
0.311,19023
0.3166,19049
0.3223,19005
0.3279,18944
0.3332,19082
0.3389,18936
0.3445,19053
0.3499,19064
0.3555,18898
0.3611,19083
0.3668,19042
0.3724,19017
0.3777,18942
0.3834,18979
0.389,18927
0.3943,18951
0.4,19004
0.4056,19016
0.411,19103
0.4166,19045
0.4222,18982
0.4279,18889
0.4333,19014
0.4389,18945
0.4445,19014
0.4499,18996
0.4555,18968
0.4612,19001
0.4668,18996
0.4722,18906
0.4778,19006
0.4834,18906
0.4888,18986
0.4944,18868
0.5,18925
0.5057,19040
0.511,18996
0.5166,19013
0.5223,18953
0.5279,18995
0.5332,18952
0.5389,18914
0.5445,18939
0.5501,18918
0.5555,18912
0.5611,19000
0.5668,18942
0.5724,18893
0.5777,18918
0.5834,18928
0.589,18919
0.5943,18915
0.5999,19002
0.6056,18979
0.6112,18881
0.6166,19000
0.6222,18921
0.6278,18908
0.6335,18887
0.6388,18938
0.6444,18922
0.6501,18824
0.6557,18919
0.6611,18907
0.6667,18921
0.6723,18914
0.6777,18890
0.6833,18926
0.6889,18827
0.6946,18826
0.6999,18829
0.7055,18724
0.7112,18849
0.7168,18843
0.7222,18681
0.7278,18696
0.7334,18825
0.7388,18765
0.7444,18691
0.7499,18721
0.7555,18706
0.7611,18794
0.7668,18851
0.7721,18807
0.7777,18737
0.7833,18821
0.7889,18837
0.7946,18786
0.7999,18777
0.8055,18749
0.8111,18719
0.8167,18722
0.8224,18746
0.8277,18799
0.8333,18721
0.8389,18788
0.8446,18733
0.8499,18756
0.8555,18835
0.8611,18830
0.8667,18854
0.8724,18748
0.8778,18755
0.8834,18810
0.8889,18835
0.8945,18765
0.9002,18763
0.9055,18785
0.9112,18777
0.9167,18787
0.9223,18813
0.9277,18850
0.9333,18700
0.939,18662
0.9445,18782
0.9502,18756
0.9555,18737
0.9611,18736
0.9668,18779
0.9721,18737
0.9778,18684
0.9834,18767
0.9888,18698
0.9944,18610
1.0001,18744
1.0055,18716
1.0111,18704
1.0167,18780
1.0223,18774
1.0277,18740
1.0333,18795
1.039,18626
1.0446,18729
1.05,18770
1.0556,18824
1.0612,18694
1.0668,18748
1.0722,18861
1.0778,18828
1.0834,18729
1.0888,18751
1.0944,18723
1.1,18684
1.1056,18778
1.1113,18692
1.1166,18831
1.1222,18716
1.1279,18709
1.1335,18811
1.1388,18698
1.1445,18714
1.1501,18766
1.1557,18752
1.1611,18693
1.1667,18657
1.1723,18732
1.1779,18790
1.1833,18776
1.1889,18728
1.1946,18704
1.1999,18657
1.2056,18698
1.2112,18718
1.2168,18626
1.2222,18725
1.2278,18744
1.2335,18696
1.2388,18629
1.2445,18739
1.2501,18780
1.2554,18682
1.2611,18695
1.2667,18699
1.2724,18705
1.2777,18737
1.2833,18713
1.289,18624
1.2946,18691
1.3,18681
1.3056,18688
1.3112,18732
1.3166,18726
1.3222,18682
1.3279,18676
1.3335,18741
1.3388,18739
1.3445,18681
1.3501,18742
1.3555,18654
1.3611,18742
1.3667,18651
1.3724,18733
1.3777,18780
1.3834,18679
1.389,18687
1.3946,18530
1.3999,18664
1.4056,18653
1.4112,18870
1.4168,18730
1.4222,18803
1.4278,18798
1.4334,18781
1.439,18730
1.4446,18792
1.45,18851
1.4556,18809
1.4613,18761
1.4666,18846
1.4723,18734
1.4779,18743
1.4832,18867
1.4889,18742
1.4945,18832
1.5001,18692
1.5058,18796
1.5111,18723
1.5168,18841
1.5224,18754
1.5278,18760
1.5334,18761
1.539,18684
1.5444,18667
1.55,18796
1.5556,18736
1.5613,18715
1.5666,18793
1.5723,18700
1.5779,18623
1.5835,18742
1.5889,18784
1.5945,18829
1.6001,18760
1.6055,18811
1.6111,18819
1.6167,18685
1.6224,18811
1.6277,18749
1.6334,18750
1.639,18657
1.6446,18714
1.65,18751
1.6556,18757
1.6612,18758
1.6666,18825
1.6722,18664
1.6778,18809
1.6834,18650
1.6888,18750
1.6944,18829
1.7,18710
1.7057,18747
1.7113,18693
1.7166,18775
1.7222,18739
1.7279,18718
1.7335,18707
1.7388,18672
1.7445,18765
1.7501,18638
1.7557,18752
1.7611,18709
1.7667,18713
1.7724,18603
1.7777,18732
1.7834,18756
1.789,18611
1.7943,18778
1.8,18693
1.8056,18672
1.8112,18696
1.8169,18655
1.8222,18765
1.8278,18712
1.8335,18740
1.8388,18745
1.8444,18703
1.8501,18776
1.8555,18591
1.8611,18687
1.8667,18701
1.8724,18681
1.8777,18693
1.8834,18711
1.889,18702
1.8946,18756
1.9,18612
1.9056,18611
1.9112,18683
1.9166,18726
1.9222,18592
1.9278,18691
1.9335,18700
1.9388,18667
1.9445,18613
1.9501,18731
1.9557,18639
1.9611,18723
1.9667,18740
1.9723,18752
1.978,18782
1.9833,18695
1.9889,18704
1.9945,18734
2.0002,18799
2.0056,18652
2.0112,18696
2.0168,18735
2.0222,18701
2.0278,18697
2.0334,18541
2.039,18757
2.0446,18798
2.05,18678
2.0556,18653
2.0613,18630
2.0666,18624
2.0722,18638
2.0779,18662
2.0832,18700
2.0889,18683
2.0945,18756
2.0999,18588
2.1056,18679
2.1112,18687
2.1168,18743
2.1221,18681
2.1278,18701
2.1332,18623
2.1389,18702
2.1445,18674
2.1499,18685
2.1556,18690
2.1612,18713
2.1666,18673
2.1722,18671
2.1779,18670
2.1833,18640
2.1889,18632
2.1945,18621
2.1999,18639
2.2056,18717
2.2112,18621
2.2166,18711
2.2222,18683
2.2279,18535
2.2333,18630
2.2389,18762
2.2445,18648
2.2499,18733
2.2556,18686
2.2612,18683
2.2666,18655
2.2722,18614
2.2779,18559
2.2833,18578
2.2889,18670
2.2945,18613
2.2999,18562
2.3055,18562
2.3111,18602
2.3166,18696
2.3223,18654
2.3277,18577
2.3333,18580
2.3389,18582
2.3446,18692
2.35,18554
2.3555,18642
2.3612,18637
2.3666,18656
2.3723,18616
2.3779,18646
2.3833,18619
2.389,18582
2.3946,18474
2.3999,18659
2.4056,18506
2.4111,18609
2.4167,18628
2.4223,18669
2.4279,18562
2.4333,18649
2.4389,18595
2.4445,18571
2.45,18624
2.4556,18616
2.4612,18664
2.4667,18607
2.4723,18522
2.4779,18648
2.4833,18603
2.4889,18547
2.4945,18520
2.5,18682
2.5056,18445
2.5113,18532
2.5166,18446
2.5222,18513
2.5279,18628
2.5334,18572
2.539,18595
2.5446,18523
2.55,18516
2.5556,18493
2.5613,18622
2.5666,18532
2.5723,18621
2.5779,18547
2.5834,18509
2.589,18569
2.5946,18626
2.6,18544
2.6056,18603
2.6112,18521
2.6166,18578
2.6222,18553
2.6278,18493
2.6334,18660
2.639,18495
2.6446,18540
2.65,18431
2.6556,18644
2.6613,18552
2.6666,18546
2.6722,18609
2.6779,18541
2.6834,18445
2.689,18501
2.6946,18626
2.7,18533
2.7056,18573
2.7113,18495
2.7166,18426
2.7222,18600
2.7279,18622
2.7334,18580
2.739,18559
2.7444,18424
2.75,18506
2.7557,18370
2.7613,18494
2.7666,18538
2.7723,18585
2.7779,18601
2.7833,18500
2.7889,18486
2.7945,18607
2.8001,18509
2.8057,18478
2.8111,18576
2.8167,18493
2.8223,18517
2.828,18571
2.8333,18492
2.8389,18524
2.8445,18537
2.8501,18509
2.8557,18477
2.8611,18522
2.8667,18540
2.8723,18447
2.8779,18620
2.8833,18656
2.8889,18455
2.8945,18556
2.9001,18485
2.9057,18611
2.9111,18510
2.9167,18500
2.9223,18600
2.9277,18500
2.9333,18556
2.939,18462
2.9446,18496
2.9499,18495
2.9556,18567
2.9612,18474
2.9668,18491
2.9721,18558
2.9778,18539
2.9834,18489
2.989,18489
2.9944,18616
3.0,18586
3.0057,18465
3.011,18472
3.0166,18533
3.0223,18518
3.0279,18382
3.0332,18522
3.0389,18528
3.0445,18424
3.0501,18644
3.0555,18477
3.0611,18503
3.0668,18467
3.0721,18456
3.0778,18482
3.0834,18458
3.089,18459
3.0944,18518
3.1,18412
3.1056,18483
3.1112,18492
3.1166,18350
3.1222,18413
3.1279,18467
3.1335,18383
3.1388,18508
3.1445,18423
3.1501,18399
3.1555,18496
3.1611,18323
3.1667,18454
3.1723,18431
3.1777,18498
3.1833,18483
3.189,18501
3.1946,18469
3.1999,18416
3.2056,18348
3.2112,18454
3.2168,18353
3.2222,18535
3.2278,18366
3.2334,18439
3.239,18436
3.2444,18461
3.25,18426
3.2556,18376
3.2613,18509
3.2666,18436
3.2722,18563
3.2779,18435
3.2832,18494
3.2888,18502
3.2945,18385
3.3001,18437
3.3055,18449
3.3111,18394
3.3168,18473
3.3224,18263
3.3277,18346
3.3334,18269
3.339,18212
3.3444,18320
3.35,18377
3.3556,18349
3.361,18315
3.3667,18359
3.3723,18347
3.3779,18315
3.3833,18261
3.3889,18295
3.3945,18395
3.4002,18349
3.4055,18341
3.4112,18298
3.4166,18329
3.4222,18424
3.4278,18421
3.4335,18344
3.4388,18344
3.4445,18282
3.4501,18295
3.4557,18228
3.4611,18266
