Experiment: Mar_19_osmo_expt vial 12, Fri Mar 19 17:11:25 2021
0.0055,27736
0.0112,27744
0.0165,27756
0.0222,27750
0.0278,27776
0.0334,27779
0.0388,27792
0.0444,27794
0.05,27799
0.0554,27809
0.061,27823
0.0667,27820
0.0723,27800
0.0776,27873
0.0833,27865
0.0889,27848
0.0943,27865
0.0999,27876
0.1056,27880
0.111,27870
0.1167,27880
0.1223,27877
0.1276,27870
0.1333,27873
0.1389,27884
0.1446,27883
0.1499,27868
0.1555,27885
0.1612,27878
0.1665,27881
0.1722,27877
0.1778,27883
0.1832,27873
0.1888,27880
0.1945,27878
0.1998,27882
0.2055,27887
0.2111,27886
0.2167,27851
0.2221,27849
0.2277,27869
0.2333,27742
0.239,27867
0.2443,27884
0.25,27886
0.2555,27890
0.2611,27887
0.2667,27886
0.2721,27776
0.2777,27886
0.2834,27885
0.289,27879
0.2943,27885
0.3,27869
0.3056,27871
0.311,27871
0.3167,27872
0.3223,27712
0.3276,27870
0.3333,27884
0.3389,27672
0.3445,27712
0.3499,27843
0.3555,27853
0.3611,27797
0.3665,27806
0.3721,27816
0.3778,27840
0.3834,27859
0.389,27839
0.3944,27803
0.4,27843
0.4057,27855
0.411,27884
0.4166,27829
0.4223,27857
0.4276,27822
0.4332,27867
0.4389,27828
0.4445,27836
0.4499,27799
0.4555,27876
0.4612,27863
0.4666,27894
0.4722,27854
0.4778,27687
0.4832,27846
0.4888,27849
0.4945,27857
0.5001,27849
0.5054,27857
0.5111,27875
0.5167,27865
0.5221,27858
0.5278,27832
0.5334,27841
0.5387,27860
0.5444,27885
0.55,27848
0.5556,27885
0.561,27830
0.5666,27876
0.5722,27850
0.5779,27872
0.5832,27856
0.5889,27882
0.5943,27748
0.6,27819
0.6056,27864
0.6112,27875
0.6166,27853
0.6222,27862
0.6279,27881
0.6332,27889
0.6388,27870
0.6445,27862
0.6501,27867
0.6554,27847
0.6611,27886
0.6667,27888
0.6723,27850
0.6777,27892
0.6833,27884
0.6889,27879
0.6945,27898
0.6999,27860
0.7055,27881
0.7111,27894
0.7168,27886
0.7221,27924
0.7278,27907
0.7334,27902
0.739,27877
0.7444,27841
0.75,27893
0.7556,27930
0.7612,27896
0.7666,27915
0.7722,27923
0.7779,27922
0.7832,27927
0.7888,27936
0.7944,27928
0.8001,27924
0.8057,27918
0.8111,27930
0.8167,27929
0.8223,27921
0.8277,27935
0.8333,27939
0.8389,27923
0.8446,27904
0.8499,27938
0.8556,27945
0.8612,27936
0.8666,27923
0.8722,27941
0.8778,27939
0.8835,27922
0.8888,27944
0.8945,27918
0.9001,27937
0.9055,27933
0.911,27932
0.9167,27941
0.9223,27932
0.9277,27939
0.9333,27941
0.9389,27941
0.9443,27924
0.9499,27943
0.9555,27947
0.9612,27921
0.9668,27941
0.9722,27941
0.9778,27942
0.9832,27940
0.9889,27937
0.9945,27889
1.0001,27928
1.0055,27885
1.0112,27902
1.0166,27936
1.0222,27941
1.0278,27886
1.0334,27937
1.0388,27930
1.0444,27925
1.05,27942
1.0554,27940
1.061,27947
1.0667,27954
1.0723,27952
1.0777,27962
1.0833,27950
1.0889,27944
1.0946,27946
1.0999,27959
1.1055,27952
1.1111,27956
1.1168,27941
1.1221,27942
1.1278,27957
1.1334,27948
1.1387,27956
1.1444,27956
1.15,27958
1.1556,27952
1.161,27937
1.1666,27966
1.1722,27964
1.1777,27965
1.1833,27956
1.189,27967
1.1946,27970
1.2,27969
1.2056,27958
1.211,27965
1.2166,27957
1.2223,27951
1.2279,27968
1.2332,27971
1.2388,27971
1.2445,27965
1.2501,27966
1.2555,27965
1.2611,27973
1.2667,27969
1.2723,27970
1.2777,27963
1.2834,27971
1.289,27965
1.2943,27970
1.3,27972
1.3056,27972
1.311,27971
1.3166,27980
1.3223,27980
1.3279,27978
1.3332,27969
1.3388,27972
1.3444,27980
1.3501,27981
1.3554,27984
1.3611,27977
1.3666,27958
1.3721,27961
1.3778,27957
1.3834,27963
1.3888,27966
1.3944,27962
1.4,27963
1.4056,27960
1.4113,27953
1.4166,27956
1.4222,27955
1.4279,27937
1.4332,27957
1.4389,27940
1.4445,27947
1.45,27963
1.4557,27969
1.461,27975
1.4666,27968
1.4723,27977
1.4779,27956
1.4832,27952
1.4888,27941
1.4944,27930
1.5,27929
1.5056,27939
1.511,27936
1.5166,27929
1.5222,27929
1.5279,27930
1.5332,27946
1.5388,27956
1.5445,27948
1.5501,27954
1.5557,27958
1.561,27967
1.5667,27963
1.5723,27953
1.5777,27940
1.5833,27963
1.5889,27951
1.5943,27958
1.5999,27968
1.6056,27972
1.6112,27966
1.6166,27962
1.6222,27973
1.6279,27973
1.6332,27952
1.6388,27970
1.6445,27961
1.6501,27973
1.6555,27954
1.6611,27954
1.6666,27970
1.6722,27956
1.6778,27967
1.6835,27976
1.6888,27969
1.6944,27955
1.7001,27955
1.7057,27960
1.711,27974
1.7167,27969
1.7223,27975
1.7276,27981
1.7333,27996
1.7389,27992
1.7445,27997
1.7499,27992
1.7555,27988
1.7612,27993
1.7668,27980
1.7721,28003
1.7778,28013
1.7834,27991
1.789,27999
1.7944,28005
1.8,27994
1.8056,27996
1.811,27995
1.8166,28008
1.8222,28011
1.8279,27996
1.8332,27996
1.8389,27978
1.8445,27993
1.8501,27998
1.8555,27995
1.8611,28003
1.8667,28010
1.8723,28008
1.8777,28008
1.8833,28023
1.8889,28017
1.8943,28014
1.8999,28023
1.9056,28015
1.9112,28025
1.9166,28023
1.9222,28024
1.9279,28029
1.9335,28028
1.9388,28023
1.9444,28030
1.9501,28036
1.9557,28029
1.961,28024
1.9667,28031
1.9723,28037
1.9777,28027
1.9833,28034
1.989,28033
1.9943,28029
2.0,28035
2.0056,28037
2.0111,28031
2.0167,28037
2.0224,28033
2.0277,28033
2.0333,28037
2.0389,28037
2.0446,28043
2.0499,28035
2.0556,28037
2.0612,28031
2.0668,28038
2.0722,28035
2.0778,28035
2.0834,28018
2.0888,28028
2.0944,28035
2.1,28038
2.1056,28032
2.111,28041
2.1166,28005
2.1223,28030
2.1279,28038
2.1333,28034
2.1389,28034
2.1445,28035
2.1501,28019
2.1555,28037
2.1611,28035
2.1667,28036
2.1724,28035
2.1777,28040
2.1833,28032
2.189,28038
2.1943,28038
2.2,28039
2.2056,28045
2.2112,28036
2.2166,28041
2.2222,28039
2.2278,28039
2.2335,28044
2.2388,28039
2.2445,28034
2.2501,28034
2.2554,28040
2.2611,28037
2.2667,28039
2.2723,28038
2.2777,28044
2.2833,28043
2.289,28040
2.2946,28049
2.3,28044
2.3056,28047
2.3112,28050
2.3166,28043
2.3222,28041
2.3278,28047
2.3334,28052
2.3388,28058
2.3444,28052
2.3501,28054
2.3557,28058
2.361,28052
2.3666,28047
2.3722,28061
2.3779,28050
2.3832,28046
2.3888,28053
2.3945,28063
2.4001,28056
2.4055,28057
2.4111,28056
2.4166,28050
2.4222,28055
2.4279,28055
2.4332,28056
2.4389,28056
2.4445,28063
2.4501,28059
2.4555,28062
2.4611,28062
2.4668,28061
2.4721,28061
2.4777,28062
2.4834,28058
2.4888,28058
2.4944,28062
2.5001,28067
2.5057,28063
2.511,28067
2.5166,28067
2.5223,28070
2.5276,28071
2.5333,28069
2.5388,28069
2.5445,28068
2.5501,28073
2.5557,28073
2.5611,28073
2.5667,28069
2.5723,28066
2.5777,28075
2.5834,28068
2.589,28072
2.5943,28068
2.6,28066
2.6056,28066
2.611,28071
2.6167,28065
2.6223,28071
2.6277,28079
2.6333,28075
2.6389,28085
2.6446,28075
2.6499,28080
2.6555,28087
2.6611,28078
2.6668,28082
2.6721,28089
2.6777,28079
2.6833,28095
2.6889,28092
2.6945,28084
2.6999,28089
2.7055,28086
2.7111,28097
2.7168,28092
2.7221,28093
2.7278,28097
2.7334,28090
2.739,28091
2.7444,28091
2.75,28085
2.7555,28096
2.7611,28095
2.7668,28089
2.7721,28095
2.7778,28100
2.7834,28099
2.789,28096
2.7944,28096
2.8,28099
2.8057,28101
2.811,28099
2.8166,28104
2.8223,28106
2.8277,28099
2.8333,28106
2.839,28103
2.8446,28109
2.8499,28104
2.8556,28107
2.8612,28116
2.8665,28106
2.8722,28104
2.8778,28110
2.8834,28108
2.8888,28115
2.8944,28110
2.9,28112
2.9057,28119
2.911,28110
2.9166,28106
2.9222,28112
2.9279,28121
2.9335,28114
2.9388,28118
2.9444,28122
2.9501,28112
2.9557,28123
2.961,28119
2.9667,28117
2.9722,28119
2.9779,28127
2.9832,28128
2.9889,28118
2.9945,28125
3.0,28128
3.0057,28130
3.0111,28128
3.0167,28126
3.0223,28121
3.0279,28126
3.0332,28133
3.0388,28129
3.0445,28134
3.0501,28135
3.0554,28130
3.0611,28134
3.0667,28138
3.0723,28130
3.0777,28135
3.0834,28134
3.089,28126
3.0943,28132
3.1,28138
3.1056,28136
3.1112,28126
3.1166,28140
3.1222,28145
3.1278,28132
3.1335,28141
3.1388,28137
3.1444,28147
3.1501,28151
3.1554,28142
3.1611,28143
3.1667,28145
3.1724,28138
3.1777,28138
3.1834,28153
3.189,28142
3.1944,28141
3.2,28150
3.2056,28148
3.211,28148
3.2166,28150
3.2222,28166
3.2279,28153
3.2335,28154
3.2388,28157
3.2444,28154
3.2501,28154
3.2557,28162
3.2611,28152
3.2667,28165
3.2723,28161
3.2777,28155
3.2833,28162
3.289,28162
3.2946,28170
3.2999,28165
3.3056,28166
3.3112,28165
3.3168,28170
3.3222,28161
3.3278,28162
3.3334,28169
3.339,28171
3.3444,28169
3.35,28168
3.3557,28161
4.0057,28243
4.0111,28222
4.0167,28245
4.0224,28238
4.0278,28222
4.0334,28232
4.039,28237
4.0444,28226
4.05,28241
4.0557,28209
4.0613,28257
4.0667,28247
4.0723,28239
4.0779,28249
4.0835,28245
4.0889,28251
4.0945,28252
4.1002,28248
4.1055,28242
4.1112,28239
4.1168,28242
4.1224,28245
4.1278,28234
4.1334,28236
4.139,28241
4.1447,28225
4.15,28236
4.1556,28239
4.1611,28244
4.1668,28248
4.1724,28238
4.1778,28247
4.1834,28245
4.189,28249
4.1947,28233
4.2,28242
