Experiment: Apr28_cal_tst_expt vial 3, Thu Apr 28 17:02:30 2022
0.0027,28729
0.0078,28724
0.0131,28717
0.0188,28713
0.0244,28719
0.03,28733
0.0354,28728
0.041,28702
0.0466,28715
0.052,28727
0.0576,28732
0.0632,28737
0.0689,28718
0.0742,28724
0.0799,28725
0.0855,28732
0.0911,28731
0.0964,28552
0.1021,28613
0.1077,28634
0.1134,28614
0.1187,28591
0.1243,28672
0.1299,28660
0.1356,28571
0.1409,28684
0.1465,28673
0.1521,28662
0.1577,28665
0.1633,28663
0.1687,28663
0.1743,28644
0.1799,28665
0.1855,28665
0.1909,28699
0.1965,28672
0.2022,28718
0.2078,28707
0.2131,28712
0.2188,28712
0.2244,28713
0.23,28714
0.2354,28710
0.241,28712
0.2467,28704
0.252,28701
0.2577,28710
0.2633,28699
0.2689,28722
0.2743,28722
0.2799,28713
0.2855,28658
0.2911,28693
0.2965,28726
0.3021,28736
0.3078,28723
0.3134,28731
0.3187,28733
0.3243,28736
0.33,28734
0.3353,28735
0.341,28741
0.3466,28734
0.3522,28752
0.3576,28745
0.3632,28743
0.3688,28751
0.3745,28759
0.3798,28753
0.3854,28764
0.391,28754
0.3967,28742
0.4023,28755
0.4076,28754
0.4133,28755
0.4189,28756
0.4243,28749
0.4299,28757
0.4355,28749
0.4409,28762
0.4465,28768
0.4521,28756
0.4578,28754
0.4631,28756
0.4688,28766
0.4744,28760
0.48,28755
0.4854,28757
0.491,28760
0.4966,28767
0.5022,28762
0.5076,28753
0.5132,28754
0.5188,28761
0.5245,28760
0.5298,28753
0.5354,28757
0.541,28771
0.5467,28758
0.552,28756
0.5576,28748
0.5633,28755
0.5689,28759
0.5742,28764
0.5799,28745
0.5854,28750
0.591,28746
0.5966,28755
0.6022,28753
0.6076,28759
0.6132,28753
0.6188,28750
0.6244,28746
0.63,28738
0.6354,28740
0.641,28736
0.6466,28740
0.6522,28739
0.6576,28748
0.6632,28738
0.6688,28730
0.6744,28733
0.6798,28739
0.6854,28734
0.691,28730
0.6966,28730
0.7022,28730
0.7076,28733
0.7132,28735
0.7188,28740
0.7244,28742
0.73,28745
0.7354,28744
0.741,28740
0.7467,28733
0.7522,28726
0.7576,28726
0.7632,28731
0.7688,28732
0.7744,28729
0.7798,28732
0.7854,28734
0.791,28728
0.7966,28726
0.8023,28728
0.8076,28731
0.8132,28730
0.8188,28716
0.8245,28716
0.8298,28725
0.8354,28719
0.8411,28716
0.8467,28719
0.852,28726
0.8576,28709
0.8633,28709
0.8689,28707
0.8742,28714
0.8799,28705
0.8855,28704
0.8911,28705
0.8967,28697
0.9021,28695
0.9077,28699
0.9133,28692
0.919,28687
0.9243,28689
0.9299,28675
0.9355,28675
0.9409,28678
0.9465,28679
0.9522,28671
0.9578,28676
0.9631,28668
0.9688,28679
0.9744,28673
0.98,28664
0.9854,28665
0.991,28674
0.9966,28663
1.0022,28659
1.0076,28655
1.0133,28654
1.0188,28662
1.0244,28646
1.0298,28650
1.0354,28652
1.041,28657
1.0467,28656
1.052,28650
1.0577,28645
1.0633,28647
1.0689,28644
1.0743,28640
1.0799,28646
1.0855,28635
1.0911,28640
1.0965,28630
1.1021,28631
1.1077,28636
1.1133,28637
1.1187,28629
1.1243,28627
1.1299,28631
1.1355,28630
1.1412,28624
1.1465,28635
1.1522,28623
1.1578,28632
1.1631,28629
1.1688,28628
1.1744,28624
1.18,28631
1.1854,28623
1.191,28627
1.1966,28624
1.2023,28628
1.2076,28631
1.2132,28619
1.2189,28616
1.2245,28614
1.2298,28613
1.2355,28617
1.2411,28617
1.2465,28621
1.2521,28615
1.2577,28618
1.2634,28617
1.2687,28619
1.2743,28616
1.2799,28616
1.2856,28614
1.291,28615
1.2966,28626
1.3022,28626
1.3076,28627
1.3132,28640
1.3188,28626
1.3245,28636
1.3298,28645
1.3354,28641
1.341,28644
1.3467,28640
1.352,28625
1.3577,28627
1.3633,28643
1.3689,28648
1.3743,28647
1.3799,28652
1.3855,28651
1.3912,28641
1.3965,28647
1.4021,28655
1.4077,28646
1.4131,28654
1.4187,28655
1.4244,28656
1.43,28658
1.4356,28643
1.441,28630
1.4466,28632
1.4522,28631
1.4578,28634
1.4632,28635
1.4688,28643
1.4745,28643
1.4798,28648
1.4854,28646
1.4911,28643
1.4967,28631
1.502,28627
1.5077,28648
1.5133,28635
