Experiment: Apr28_cal_tst_expt vial 1, Thu Apr 28 17:02:30 2022
0.0027,28715
0.0078,28698
0.0131,28663
0.0188,28736
0.0244,28682
0.03,28701
0.0354,28635
0.041,28731
0.0466,28730
0.052,28679
0.0576,28698
0.0632,28723
0.0689,28683
0.0742,28722
0.0799,28361
0.0855,28621
0.0911,28662
0.0964,28643
0.1021,28291
0.1077,28392
0.1134,28685
0.1187,28370
0.1243,28648
0.1299,28508
0.1356,28565
0.1409,28683
0.1465,26289
0.1521,28535
0.1577,28647
0.1633,28589
0.1687,28176
0.1743,28655
0.1799,28666
0.1855,28362
0.1909,28633
0.1965,28692
0.2022,28633
0.2078,28390
0.2131,28510
0.2188,28597
0.2244,28683
0.23,28693
0.2354,28493
0.241,28616
0.2467,28432
0.252,28495
0.2577,28621
0.2633,28585
0.2689,28467
0.2743,28535
0.2799,28603
0.2855,28677
0.2911,28675
0.2965,28582
0.3021,28641
0.3078,28671
0.3134,28613
0.3187,28625
0.3243,28655
0.33,28502
0.3353,28493
0.341,28588
0.3466,28422
0.3522,28551
0.3576,28666
0.3632,28612
0.3688,28712
0.3745,28678
0.3798,28711
0.3854,28581
0.391,28383
0.3967,28721
0.4023,28492
0.4076,28683
0.4133,28650
0.4189,28552
0.4243,28630
0.4299,28663
0.4355,28600
0.4409,28321
0.4465,28637
0.4521,28493
0.4578,28541
0.4631,28574
0.4688,28631
0.4744,28595
0.48,28542
0.4854,28681
0.491,28669
0.4966,28720
0.5022,28432
0.5076,28694
0.5132,27462
0.5188,28575
0.5245,28678
0.5298,28627
0.5354,28667
0.541,28520
0.5467,28683
0.552,28652
0.5576,28711
0.5633,28537
0.5689,28462
0.5742,28639
0.5799,28384
0.5854,28484
0.591,28543
0.5966,28659
0.6022,28684
0.6076,28640
0.6132,28691
0.6188,28643
0.6244,28701
0.63,28630
0.6354,28641
0.641,28674
0.6466,28560
0.6522,28658
0.6576,28648
0.6632,28629
0.6688,28699
0.6744,28609
0.6798,28448
0.6854,28678
0.691,28435
0.6966,28696
0.7022,28674
0.7076,28673
0.7132,28277
0.7188,28551
0.7244,28164
0.73,28666
0.7354,28337
0.741,28655
0.7467,28594
0.7522,28495
0.7576,27959
0.7632,28602
0.7688,28585
0.7744,28612
0.7798,28563
0.7854,28653
0.791,28686
0.7966,28638
0.8023,28573
0.8076,28527
0.8132,28661
