Experiment: Mar_16_osmo_expt vial 3, Tue Mar 16 20:56:43 2021
0.0015,28402
0.0064,28387
0.0118,28391
0.0175,28396
0.0229,28391
0.0286,28386
0.034,28393
0.0397,28391
0.0451,28393
0.0508,28402
0.0562,28371
0.0619,28400
0.0673,28404
0.073,28391
0.0784,28396
0.0841,28394
0.0897,28400
0.0951,28389
0.1008,28404
0.1062,28403
0.1119,28403
0.1173,28401
0.123,28398
0.1284,28394
0.1341,28395
0.1395,28391
0.1452,28393
0.1505,28394
0.1562,28395
0.1619,28389
0.1673,28398
0.173,28393
0.1784,28385
0.1841,28391
0.1895,28388
0.1952,28384
0.2006,28387
0.2063,28387
0.2117,28393
0.2173,28394
0.2231,28390
0.2285,28386
0.2342,28389
0.2395,28394
0.2452,28393
0.2506,28398
0.2563,28398
0.2617,28402
0.2673,28393
0.273,28395
0.2784,28397
0.284,28401
0.2897,28398
0.2951,28398
0.3008,28401
0.3062,28388
0.3119,28396
0.3173,28394
0.3229,28392
0.3286,28396
0.334,28398
0.3397,28385
0.3451,28386
0.3507,28390
0.3561,28391
0.3618,28399
0.3673,28395
0.3729,28395
0.3785,28406
0.3839,28403
0.3897,28400
0.3951,28406
0.4007,28409
0.4061,28397
0.4118,28399
0.4172,28402
0.4229,28401
0.4283,28401
0.434,28399
0.4397,28399
0.4451,28397
0.4508,28402
0.4562,28395
0.462,28409
0.4674,28398
0.473,28397
0.4785,28393
0.4841,28399
0.4895,28398
0.4952,28399
0.5007,28393
0.5063,28392
0.5117,28392
0.5174,28385
0.5228,28402
0.5285,28399
0.5342,28389
0.5396,28392
0.5453,28393
0.5507,28394
0.5564,28393
0.5618,28396
0.5675,28401
0.5729,28406
0.5786,28402
0.584,28405
0.5897,28401
0.5951,28404
0.6008,28399
0.6062,28402
0.6119,28402
0.6173,28405
0.623,28402
0.6285,28403
0.6341,28407
0.6395,28397
0.6452,28399
0.6506,28398
0.6563,28403
0.6617,28408
0.6674,28401
0.6728,28401
0.6785,28405
0.684,28395
0.6897,28391
0.6951,28401
0.7007,28387
0.7062,28390
0.7119,28392
0.7173,28388
0.723,28402
0.7286,28409
0.7341,28402
0.7398,28406
0.7451,28406
0.7508,28404
0.7562,28411
0.7619,28410
0.7673,28412
0.773,28419
0.7784,28418
0.7841,28417
0.7895,28418
0.7952,28418
0.8006,28416
0.8063,28410
0.812,28406
0.8174,28414
0.8231,28413
0.8285,28412
0.8341,28411
0.8396,28409
0.8453,28401
0.8507,28415
0.8561,28413
0.8618,28404
0.8675,28406
0.8729,28411
0.8786,28414
0.884,28405
0.8897,28409
0.8951,28397
0.9008,28408
0.9062,28403
0.9119,28409
0.9173,28405
0.923,28406
0.9284,28411
0.9341,28413
0.9395,28415
0.9452,28420
0.9507,28415
0.9564,28420
0.9618,28424
0.9675,28417
0.9729,28417
0.9786,28422
0.984,28415
0.9897,28415
0.9951,28407
1.0008,28404
1.0062,28411
1.0119,28413
1.0173,28412
1.023,28419
1.0284,28416
1.0341,28419
1.0395,28416
1.0452,28417
1.0506,28407
1.0563,28417
1.0618,28410
1.0675,28411
1.0729,28413
1.0786,28407
1.084,28412
1.0897,28412
1.0951,28407
1.1007,28412
1.1062,28405
1.1119,28409
1.1173,28416
1.1229,28411
1.1284,28408
1.134,28417
1.1394,28417
1.1451,28419
1.1508,28415
1.1563,28416
1.1619,28413
1.1673,28410
1.173,28408
1.1784,28419
1.1841,28420
1.1895,28418
1.1952,28417
1.2006,28411
1.2063,28416
1.212,28413
1.2174,28418
1.2231,28417
1.2285,28410
1.2342,28412
1.2396,28415
1.2453,28411
1.2507,28409
1.2564,28407
1.2618,28408
1.2674,28403
1.2728,28408
1.2785,28411
1.284,28409
1.2897,28413
1.2951,28416
1.3007,28414
1.3064,28402
1.3118,28401
1.3175,28408
1.3229,28410
1.3286,28410
1.334,28404
1.3397,28403
1.3451,28411
1.3508,28408
1.3562,28412
1.3619,28411
1.3673,28410
1.373,28424
1.3784,28428
1.3841,28426
1.3895,28415
1.3952,28413
1.4006,28412
1.4063,28417
1.4117,28419
1.4174,28414
1.4228,28412
1.4285,28411
1.4339,28411
1.4396,28413
1.445,28416
1.4507,28419
1.4561,28404
1.4618,28417
1.4672,28408
1.4729,28406
1.4786,28404
1.484,28406
1.4897,28398
1.4951,28409
1.5008,28412
1.5062,28406
1.5119,28405
1.5173,28408
1.523,28417
1.5284,28409
1.5341,28406
1.5395,28413
1.5452,28417
1.5507,28417
1.5564,28419
1.5617,28416
1.5674,28421
1.5729,28418
1.5785,28413
1.584,28417
1.5897,28422
1.5951,28414
1.6008,28412
1.6062,28411
1.6119,28413
1.6173,28411
1.6229,28413
1.6286,28408
1.634,28403
1.6397,28401
1.6451,28397
1.6508,28397
1.6562,28402
1.6619,28413
1.6673,28427
1.673,28430
1.6784,28436
1.6841,28438
1.6895,28443
1.6952,28440
1.7006,28426
1.7061,28437
1.7118,28427
1.7175,28427
1.7229,28426
1.7286,28426
1.7339,28420
1.7396,28412
1.7453,28413
1.7507,28405
1.7564,28418
1.7617,28423
1.7674,28416
1.7731,28419
1.7785,28413
1.7842,28414
1.7895,28412
1.7952,28419
1.8006,28424
1.8063,28421
1.8117,28414
1.8174,28424
1.823,28418
1.8284,28423
1.8341,28418
1.8396,28413
1.8452,28418
1.8506,28416
1.8563,28413
1.8617,28421
1.8674,28416
1.873,28416
1.8784,28414
1.8841,28417
1.8897,28409
1.8951,28412
1.9008,28405
1.9062,28419
1.9119,28409
1.9173,28414
1.923,28412
1.9284,28414
1.9341,28417
1.9397,28412
1.9452,28415
1.9508,28420
1.9563,28413
1.9619,28410
1.9674,28414
1.973,28421
1.9784,28415
1.9841,28410
1.9895,28411
1.9952,28416
2.0007,28414
2.0064,28411
2.0118,28415
2.0173,28418
2.023,28411
2.0286,28414
2.0341,28419
2.0398,28419
2.0452,28415
2.0508,28416
2.0562,28423
2.0619,28419
2.0673,28421
2.073,28425
2.0784,28418
2.0841,28422
2.0895,28415
2.0952,28425
2.1009,28420
2.1063,28425
2.112,28429
2.1174,28419
2.1228,28416
2.1285,28424
2.134,28427
2.1396,28418
2.1453,28417
2.1507,28409
2.1564,28411
2.1618,28410
2.1675,28413
2.1729,28416
2.1786,28413
2.184,28413
2.1897,28405
2.1951,28403
2.2008,28410
2.2062,28405
2.2119,28402
2.2175,28399
2.223,28398
2.2286,28407
2.234,28400
2.2397,28399
2.2451,28404
2.2508,28409
2.2563,28404
2.2619,28400
2.2673,28402
2.273,28404
2.2784,28409
2.2841,28410
2.2898,28408
2.2952,28408
2.3009,28408
2.3063,28409
2.312,28409
2.3174,28405
2.3231,28403
2.3285,28409
2.3342,28403
2.3396,28415
2.3452,28408
2.3506,28410
2.3563,28409
2.3617,28400
2.3674,28408
2.3731,28408
2.3785,28409
2.3842,28412
2.3896,28404
2.3953,28411
2.4007,28408
2.4064,28407
2.4118,28413
