Experiment: Mar_25_Phage_osmo_expt vial 6, Thu Mar 25 17:24:53 2021
0.0026,28176
0.0083,28184
0.0137,28176
0.0194,28174
0.0247,28179
0.0304,28175
0.036,28180
0.0414,28180
0.0471,28178
0.0528,28191
0.0581,28195
0.0638,28188
0.0694,28176
0.0748,28177
0.0804,28177
0.0861,28190
0.0917,28175
0.097,28176
0.1027,28175
0.1081,28192
0.1138,28197
0.1194,28200
0.1248,28206
0.1304,28206
0.136,28202
0.1417,28205
0.147,28207
0.1527,28217
0.1583,28202
0.1637,28195
0.1693,28202
0.1749,28189
0.1806,28184
0.1859,28195
0.1915,28194
0.1971,28201
0.2028,28194
0.2081,28204
0.2137,28198
0.2194,28207
0.225,28209
0.2304,28212
0.236,28211
0.2416,28205
0.2472,28203
0.2526,28200
0.2582,28216
0.2638,28209
0.2695,28211
0.2748,28203
0.2804,28207
0.2861,28215
0.2915,28212
0.2971,28205
0.3026,28193
0.3082,28192
0.3138,28206
0.3194,28189
0.3248,28201
0.3304,28193
0.3361,28168
0.3417,28177
0.3473,28189
0.3526,28190
0.3582,28203
0.3638,28193
0.3694,28197
0.3748,28195
0.3804,28204
0.386,28205
0.3917,28212
0.3971,28191
0.4027,28187
0.4083,28187
0.4138,28197
0.4193,28208
0.4249,28208
0.4306,28204
0.4359,28213
0.4416,28212
0.4472,28203
0.4526,28201
0.4582,28216
0.4639,28205
0.4693,28202
0.4749,28211
0.4806,28212
0.486,28205
0.4917,28206
0.4971,28198
0.5027,28207
0.5081,28206
0.5137,28197
0.5194,28197
0.5248,28195
0.5305,28196
0.5361,28205
0.5415,28196
0.5472,28196
0.5528,28201
0.5581,28198
0.5638,28191
0.5694,28191
0.5751,28192
0.5804,28197
0.586,28195
0.5917,28194
0.5971,28196
0.6027,28203
0.6084,28204
0.6137,28198
0.6194,28186
0.625,28200
0.6304,28210
0.6361,28203
0.6417,28208
0.6473,28204
0.6527,28203
0.6583,28188
0.6639,28198
0.6695,28201
0.6749,28199
0.6805,28200
0.6861,28198
0.6915,28200
0.6971,28201
0.7028,28199
0.7084,28203
0.7137,28199
0.7193,28205
0.7249,28201
0.7306,28193
0.7359,28197
0.7415,28198
0.7471,28197
0.7528,28189
0.7584,28198
0.7637,28203
0.7694,28196
0.775,28196
0.7804,28195
0.7861,28200
0.7917,28193
0.7971,28187
0.8027,28191
0.8083,28196
0.8137,28186
0.8194,28191
0.825,28192
0.8306,28195
0.836,28192
0.8416,28188
0.8473,28201
0.8527,28194
0.8584,28201
0.8637,28199
0.8694,28192
0.8749,28200
0.8805,28200
0.8862,28200
0.8916,28196
0.8973,28185
0.9027,28194
0.9083,28202
0.9137,28193
0.9194,28195
0.9248,28187
0.9305,28189
0.9362,28201
0.9416,28195
0.9473,28198
0.9527,28205
0.9583,28204
0.9637,28207
0.9694,28194
0.9748,28208
0.9805,28199
0.9862,28197
0.9916,28205
0.9972,28204
1.0026,28201
1.0083,28208
1.014,28200
1.0194,28199
1.025,28203
1.0304,28212
1.0361,28209
1.0418,28210
1.0472,28213
1.0528,28210
1.0583,28200
1.0639,28182
1.0693,28185
1.075,28203
1.0804,28202
1.0861,28198
1.0918,28205
1.0972,28197
1.1028,28208
1.1082,28212
1.1139,28216
1.1193,28213
1.125,28223
1.1304,28212
1.136,28205
1.1417,28210
1.1471,28203
1.1528,28196
1.1582,28207
1.1639,28206
1.1695,28205
1.1749,28211
